#		Time (ns)	RMSD	RMSF	rGyr	SASA
		166	13.89		5.094	414.72
		166.2	11.697		5.023	399.002
		166.4	12.861		5.126	411.288
		166.6	11.964		5.277	397.705
		166.8	14.052		5.31	408.572
		167	13.323		5.292	390.395
		167.2	12.184		5.565	398.113
		167.4	13.416		5.429	352.124
		167.6	13.361		5.075	377.798
		167.8	14.591		4.874	455.83
		168	14.609		5.194	423.494
		168.2	13.602		5.146	400.78
		168.4	18.07		5.206	467.753
		168.6	12.809		5.129	370.089
		168.8	12.223		5.275	362.028
		169	11.826		5.411	383.342
		169.2	12.695		5.283	448.441
		169.4	12.521		5.344	392.158
		169.6	11.413		5.315	359.505
		169.8	11.952		5.445	403.875
		170	13.934		5.453	420.76
		170.2	12.341		5.454	399.723
		170.4	11.975		5.324	430.178
		170.6	12.446		5.307	413.993
		170.8	11.339		5.379	418.353
		171	12.073		5.267	444.588
		171.2	12.941		5.215	393.733
		171.4	13.275		5.263	415.051
		171.6	11.991		5.29	363.926
		171.8	12.281		5.339	421.602
		172	11.387		5.192	405.782
		172.2	12.987		5.284	460.654
		172.4	11.593		5.263	377.511
		172.6	12.098		5.388	392.792
		172.8	12.134		5.448	455.971
		173	11.436		5.312	386.788
		173.2	13.293		5.067	403.905
		173.4	13.43		5.361	385.134
		173.6	12.253		5.507	411.667
		173.8	11.755		5.375	357.315
		174	12.749		5.479	367.003
		174.2	12.807		5.076	373.476
		174.4	11.94		5.357	382.301
		174.6	11.061		5.474	456.972
		174.8	9.827		5.122	475.149
		175	10.461		5.342	464.05
		175.2	10.995		5.21	499.078
		175.4	9.953		5.176	454.969
		175.6	9.764		5.448	477.357
		175.8	9.416		5.438	439.98
		176	11.932		5.062	502.139
		176.2	13.317		5.247	384.31
		176.4	12.332		5.338	403.048
		176.6	10.764		5.303	323.205
		176.8	12.422		5.385	431.302
		177	12.887		5.142	414.027
		177.2	12.874		5.353	407.121
		177.4	11.796		5.403	388.288
		177.6	15.812		5.462	595.379
		177.8	18.027		5.318	572.085
		178	22.796		5.567	529.06
		178.2	22.211		5.008	527.687
		178.4	24.679		5.362	513.734
		178.6	28.871		5.313	518.49
		178.8	28.313		5.466	509.563
		179	28.017		5.253	475.294
		179.2	26.194		5.185	498.836
		179.4	27.864		5.354	486.316
		179.6	27.455		5.23	424.266
		179.8	27.673		5.189	428.914
		180	27.324		5.499	402.582
		180.2	27.105		5.047	426.531
		180.4	27.122		5.418	430.665
		180.6	25.791		5.52	405.473
		180.8	27.115		5.201	455.583
		181	26.811		5.12	426.292
		181.2	25.548		5.371	439.81
		181.4	27.048		5.05	430.383
		181.6	26.344		5.179	420.644
		181.8	27.011		5.406	450.599
		182	23.378		5.257	419.58
		182.2	26.48		5.137	451.449
		182.4	26.549		5.523	454.891
		182.6	24.776		5.522	450.252
		182.8	25.999		5.452	461.051
		183	26.467		5.218	456.586
		183.2	26.021		5.304	421.938
		183.4	24.132		5.525	438.924
		183.6	27.352		5.142	518.77
		183.8	25.621		5.255	421.375
		184	26.188		5.286	411.521
		184.2	25.218		5.152	416.076
		184.4	25.717		5.177	440.604
		184.6	26.792		5.341	441.882
		184.8	28.079		5.15	485.437
		185	27.517		5.064	487.957
		185.2	26.477		5.432	511.928
		185.4	30.817		5.137	551.88
		185.6	30.781		5.366	563.618
		185.8	31.202		5.299	608.272
		186	33.195		5.314	566.224
		186.2	40.025		4.995	617.673
		186.4	48.068		5.361	623.147
		186.6	28.918		5.274	623.784
		186.8	57.052		5.438	624.085
		187	56.703		5.299	613.805
		187.2	53.764		4.963	632.008
		187.4	39.294		4.892	605.018
		187.6	42.94		5.317	612.546
		187.8	50.96		5.375	620.101
		188	34.899		5.183	581.966
		188.2	31.766		5.354	514.164
		188.4	29.354		5.457	430.606
		188.6	29.149		5.105	406.586
		188.8	25.512		5.283	326.607
		189	25.6		5.138	305.12
		189.2	25.061		5.33	294.265
		189.4	26.261		5.115	312.318
		189.6	25.183		5.153	282.046
		189.8	25.603		5.265	309.919
		190	24.849		5.281	244.398
		190.2	24.89		5.357	223.817
		190.4	26.035		5.199	298.393
		190.6	26.412		5.506	355.016
		190.8	24.497		5.203	267.772
		191	23.877		5.114	214.132
		191.2	24.519		4.994	234.605
		191.4	24.684		5.296	284.871
		191.6	25.266		5.181	280.744
		191.8	24.632		5.069	247.483
		192	24.751		5.068	280.349
		192.2	24.605		5.19	285.095
		192.4	25.544		5.352	299.504
		192.6	25.084		5.319	319.836
		192.8	25.2		5.569	292.82
		193	25.41		5.233	268.545
		193.2	26.237		5.554	317.143
		193.4	25.799		5.318	328.568
		193.6	25.261		5.207	262.617
		193.8	25.331		5.109	302.713
		194	24.78		5.309	254.076
		194.2	25.105		5.194	297.488
		194.4	24.828		5.151	291.01
		194.6	25.303		5.11	268.111
		194.8	24.844		5.044	281.601
		195	25.36		5.232	295.088
		195.2	24.924		5.148	288.867
		195.4	24.953		5.092	297.058
		195.6	25.357		5.081	306.158
		195.8	24.487		5.18	281.58
		196	25.04		5.524	296.051
		196.2	25.095		5.503	316.815
		196.4	25.028		5.195	288.473
		196.6	25.345		5.292	312.984
		196.8	25.496		5.251	294.638
		197	25.722		5.183	312.899
		197.2	25.482		5.583	298.379
		197.4	25.519		5.326	302.851
		197.6	25.687		5.245	306.863
		197.8	24.949		5.279	282.467
		198	24.634		5.421	299.787
		198.2	24.685		5.14	238.264
		198.4	24.897		5.15	251.137
		198.6	25.227		5.199	281.285
		198.8	25.639		5.417	298.113
		199	25.979		5.206	310.041
		199.2	26.099		5.047	289.996
		199.4	25.665		5.232	247.349
		199.6	25.365		5.394	287.993
		199.8	25.913		5.298	283.241
		200	25.733		5.187	283.115
		200.2	25.886		5.06	281.456
