#			Time (ns)	RMSD	RMSF	rGyr	SASA
			56.2	11.332		4.989	197.047
			56.4	11.367		5.104	185.872
			56.6	10.984		4.989	203.007
			56.8	10.98		4.887	176.738
			57	11.312		5.043	192.04
			57.2	10.76		5.053	203.278
			57.4	11.142		5.014	191.396
			57.6	10.996		4.909	187.941
			57.8	10.753		4.926	204.116
			58	11.749		4.94	193.961
			58.2	11.609		4.969	221.387
			58.4	11.392		5.053	218.193
			58.6	11.253		4.993	220.378
			58.8	11.571		4.924	190.071
			59	11.49		5.016	188.877
			59.2	11.299		4.918	211.798
			59.4	10.927		4.9	187.935
			59.6	11.727		5.031	212.307
			59.8	10.97		4.91	200.144
			60	11.116		4.982	210.51
			60.2	11.622		5.037	195.882
			60.4	11.459		4.962	191.308
			60.6	10.998		5.007	209.935
			60.8	10.962		5.025	193.538
			61	11.027		4.938	202.828
			61.2	11.424		4.893	188.08
			61.4	11.15		4.897	181.4
			61.6	11.468		5	200.955
			61.8	11.105		4.95	204.082
			62	10.748		4.988	224.223
			62.2	11.166		4.983	178.706
			62.4	11.361		4.929	175.34
			62.6	11.356		4.98	171.883
			62.8	11.127		4.939	191.789
			63	11.129		4.958	193.398
			63.2	11.667		5.023	207.147
			63.4	10.974		4.952	192.732
			63.6	11.448		5.013	203.105
			63.8	11.29		4.996	200.626
			64	11.76		5.001	189.189
			64.2	11.751		5.083	197.485
			64.4	11.423		4.882	212.545
			64.6	10.731		4.925	189.194
			64.8	11.018		4.897	188.423
			65	11.091		4.909	194.784
			65.2	11.018		4.911	171.894
			65.4	11.977		4.992	195.075
			65.6	11.304		4.918	202.93
			65.8	10.892		5.041	218.224
			66	11.218		4.861	190.235
			66.2	11.292		4.906	201.772
			66.4	11.802		4.984	200.257
			66.6	11.175		4.984	212.777
			66.8	11.398		5.02	209.035
			67	11.634		4.911	188.311
			67.2	11.226		5.008	226.169
			67.4	11.025		5.031	203.514
			67.6	11.406		5.05	215.524
			67.8	11.069		4.985	197.642
			68	10.954		4.975	211.726
			68.2	11.511		4.95	220.195
			68.4	11.08		5.035	191.835
			68.6	11.17		5	205.274
			68.8	11.18		4.912	197.232
			69	10.625		4.913	191.03
			69.2	10.984		4.955	191.966
			69.4	11.202		4.772	209.631
			69.6	10.993		5.002	219.31
			69.8	10.935		5.054	221.035
			70	11.081		4.974	210.03
			70.2	10.962		4.886	210.223
			70.4	11.436		5.042	216.046
			70.6	11.298		5.068	224.26
			70.8	11.062		5.007	220.396
			71	11.55		4.953	216.836
			71.2	11.149		4.926	197.233
			71.4	10.998		4.972	204.334
			71.6	11.009		5.107	193.301
			71.8	11.733		5.009	214.105
			72	10.81		5.093	226.44
			72.2	10.855		5.07	216.04
			72.4	11.157		5.033	219.616
			72.6	10.853		4.973	199.424
			72.8	11.084		4.878	205.357
			73	11.218		4.89	167.713
			73.2	10.756		4.971	198.674
			73.4	11.26		4.959	215.372
			73.6	11.116		4.998	207.988
			73.8	11.398		5.004	217.819
			74	10.964		4.958	190.274
			74.2	11.261		4.958	187.874
			74.4	11.229		4.917	198.287
			74.6	11.116		5.001	216.208
			74.8	11.303		4.899	201.035
			75	11.264		4.946	203.724
			75.2	11.287		5.007	209.692
			75.4	11.097		4.94	194.861
			75.6	10.915		5.031	197.828
			75.8	11.015		4.928	208.225
			76	11.663		4.979	205.154
			76.2	10.818		5.042	204.691
			76.4	10.963		5.028	200.623
			76.6	11.288		5.079	208.364
			76.8	10.607		4.958	188.92
			77	11.314		4.963	195.925
			77.2	11.535		5.013	227.595
			77.4	11.464		5.039	208.424
			77.6	10.967		4.908	185.392
			77.8	11.546		4.931	176.875
			78	11.294		4.951	202.021
			78.2	10.681		4.911	181.306
			78.4	11.392		4.95	192.249
			78.6	11.259		4.977	196.482
			78.8	10.697		4.943	226.298
			79	10.864		4.966	193.835
			79.2	10.975		5.024	215.016
			79.4	11.158		4.955	234.262
			79.6	11.542		5.068	229.235
