#			Time (ns)	RMSD	RMSF	rGyr	SASA
			142.6	5.948		5.123	237.554
			142.8	6.483		5.146	262.709
			143	7.593		5.313	267.849
			143.2	6.047		5.237	231.52
			143.4	6.546		5.272	207.414
			143.6	6.831		5.331	259.308
			143.8	6.927		5.375	238.884
			144	6.848		5.331	238.283
			144.2	6.328		5.293	227.074
			144.4	7.167		5.287	256.019
			144.6	6.428		5.217	252.716
			144.8	6.162		5.268	239.667
			145	6.556		5.495	258.042
			145.2	6.279		5.311	238.252
			145.4	7.001		5.354	239.589
			145.6	6.223		5.352	222.809
			145.8	6.845		5.27	225.291
			146	6.317		5.302	232.58
			146.2	7.009		5.386	248.703
			146.4	6.576		5.454	256.101
			146.6	6.747		5.407	249.106
			146.8	6.52		5.24	224.138
			147	6.866		5.412	223.237
			147.2	6.779		5.4	213.583
			147.4	5.826		5.257	207.393
			147.6	7.113		5.473	233.578
			147.8	6.673		5.38	236.857
			148	7.153		5.166	224.691
			148.2	6.236		5.205	236.643
			148.4	6.826		5.283	235.567
			148.6	6.343		5.232	210.376
			148.8	6.472		5.276	232.305
			149	5.855		5.292	229.449
			149.2	6.093		5.251	231.884
			149.4	5.606		5.094	218.169
			149.6	6.277		5.316	270.15
			149.8	6.161		5.283	191.933
			150	6.269		5.169	219.644
			150.2	6.774		5.467	263.399
			150.4	5.983		5.276	206.072
			150.6	6.603		5.274	296.523
			150.8	6.325		5.383	207.663
			151	6.045		5.343	216.701
			151.2	6.603		5.358	314.268
			151.4	7.234		4.983	269.965
			151.6	8.51		5.039	295.137
			151.8	7.657		5.215	284.761
			152	8.089		5.277	315.031
			152.2	9.234		5.271	315.331
			152.4	7.692		5.387	343.801
			152.6	6.974		5.275	322.951
			152.8	7.091		5.518	274.004
			153	5.898		5.262	213.406
			153.2	6.684		5.404	224.881
			153.4	6.828		5.329	220.025
			153.6	5.973		5.379	192.268
			153.8	6.337		5.351	203.268
			154	6.401		5.106	226.711
			154.2	6.254		5.353	216.459
			154.4	6.106		5.389	208.079
			154.6	5.894		5.365	225.838
			154.8	6.388		5.415	278.87
			155	6.055		5.372	220.894
			155.2	6.512		5.356	212.159
			155.4	5.616		5.276	222.166
			155.6	7.207		5.444	230.446
			155.8	6.614		5.374	239.356
			156	6.127		5.37	235.023
			156.2	5.707		5.202	234.759
			156.4	5.88		5.244	211.752
			156.6	6.613		5.233	246.592
			156.8	7.065		5.299	236.92
