Ligand,Mode,Vina_Affinity,CNN_Pose_Confidence,CNN_pKd
candidate_292,2,17.99,0.7796,6.047
candidate_292,3,-5.74,0.7663,6.163
candidate_292,4,21.89,0.7381,6.398
candidate_292,5,19.07,0.7115,5.767
candidate_292,6,5.72,0.6734,5.586
candidate_292,7,-3.88,0.6695,5.66
candidate_292,8,10.38,0.6692,5.6
candidate_292,9,14.11,0.6378,6.23
candidate_293,1,-6.97,0.9513,6.643
candidate_293,2,-7.08,0.916,6.642
candidate_293,3,-5.82,0.8987,6.497
candidate_293,4,-6.22,0.8978,6.604
candidate_293,5,-7.24,0.8676,6.602
candidate_293,6,-6.43,0.8528,6.053
candidate_293,7,-7.09,0.8524,6.441
candidate_293,8,-6.52,0.8494,6.053
candidate_293,9,-6.74,0.8427,6.438
candidate_294,1,-5.88,0.7393,6.301
candidate_294,2,-3.62,0.7292,6.19
candidate_294,3,-4.95,0.729,5.992
candidate_294,4,-1.89,0.7274,4.872
candidate_294,5,-1.75,0.7171,5.694
candidate_294,6,-2.21,0.7013,5.196
candidate_294,7,7.73,0.6974,5.438
candidate_294,8,-3.28,0.6919,6.403
candidate_294,9,8.6,0.6782,5.886
candidate_295,1,-7.15,0.9452,6.97
candidate_295,2,-7.23,0.94,6.777
candidate_295,3,6.89,0.5244,5.406
candidate_295,4,4.11,0.5002,5.969
candidate_295,5,8.96,0.4774,5.375
candidate_295,6,11.23,0.4587,5.626
candidate_295,7,-7.37,0.4583,6.417
candidate_295,8,-6.36,0.4222,5.974
candidate_295,9,-7.14,0.4111,6.422
candidate_296,1,-6.9,0.9256,7.173
candidate_296,2,-1.56,0.8079,5.145
candidate_296,3,-5.06,0.7986,6.989
candidate_296,4,29.33,0.6297,6.109
candidate_296,5,4.69,0.6209,5.569
candidate_296,6,16.96,0.5929,5.912
candidate_296,7,28.31,0.5901,6.292
candidate_296,8,12.25,0.5878,6.126
candidate_296,9,10.28,0.587,5.645
candidate_297,1,-1.77,0.7584,4.349
candidate_297,2,8.9,0.7438,6.465
candidate_297,3,6.04,0.7245,6.392
candidate_297,4,11.13,0.7013,6.155
candidate_297,5,10.83,0.6933,5.569
candidate_297,6,2.14,0.6865,6.156
candidate_297,7,3.73,0.6596,6.189
candidate_297,8,6.85,0.6333,6.004
candidate_297,9,-6.39,0.6201,6.242
candidate_298,1,-5.82,0.8858,7.122
candidate_298,2,7.94,0.6735,6.216
candidate_298,3,1.53,0.6504,6.667
candidate_298,4,1.36,0.6347,6.852
candidate_298,5,30.85,0.6066,6.394
candidate_298,6,11.43,0.6052,5.982
candidate_298,7,12.09,0.5912,5.782
candidate_298,8,16.88,0.5854,5.984
candidate_298,9,11.7,0.5528,6.008
candidate_299,1,15.49,0.588,5.748
candidate_299,2,16.54,0.5627,6.319
candidate_299,3,13.4,0.5582,5.555
candidate_299,4,3.77,0.4955,5.966
candidate_299,5,18.61,0.4848,5.17
candidate_299,6,33.18,0.4796,6.422
candidate_299,7,10.37,0.477,5.663
candidate_299,8,12.9,0.4723,5.317
candidate_299,9,16.47,0.4676,5.682
candidate_3,1,-7.68,0.9114,7.23
candidate_3,2,-7.69,0.8784,7.315
candidate_3,3,-7.32,0.8447,7.389
candidate_3,4,16.3,0.7529,6.939
candidate_3,5,-6.62,0.7039,6.934
candidate_3,6,-7.58,0.7035,6.98
candidate_3,7,21.35,0.694,6.893
candidate_3,8,30.89,0.6489,6.298
candidate_3,9,-1.56,0.5679,5.238
candidate_30,1,-6.32,0.9715,7.388
candidate_30,2,-6.92,0.9672,7.241
candidate_30,3,-6.9,0.9632,7.196
candidate_30,4,-5.88,0.9358,7.305
candidate_30,5,-6.62,0.9098,6.885
candidate_30,6,-6.11,0.8937,7.016
candidate_30,7,-6.66,0.8933,6.927
candidate_30,8,-7.24,0.8831,6.926
candidate_30,9,-6.0,0.8814,6.76
candidate_300,1,-6.78,0.9171,7.315
candidate_300,2,-6.68,0.8405,7.077
candidate_300,3,-7.53,0.8259,7.102
candidate_300,4,-6.19,0.8252,7.044
candidate_300,5,-5.73,0.7443,7.023
candidate_300,6,9.08,0.7067,6.782
candidate_300,7,4.96,0.697,6.865
candidate_300,8,-7.73,0.6836,6.53
candidate_300,9,17.52,0.6714,6.49
candidate_301,1,-5.95,0.6513,6.626
candidate_301,2,10.69,0.624,6.039
candidate_301,3,15.13,0.5946,6.365
candidate_301,4,-6.2,0.5814,6.339
candidate_301,5,-6.3,0.5648,6.182
candidate_301,6,8.52,0.5633,4.66
candidate_301,7,12.6,0.5215,5.898
candidate_301,8,14.07,0.5203,6.272
candidate_301,9,25.59,0.5141,5.715
candidate_302,1,-8.32,0.8324,6.908
candidate_302,2,-7.81,0.82,6.951
candidate_302,3,-6.47,0.7365,6.711
candidate_302,4,-6.88,0.7186,6.79
candidate_302,5,0.64,0.6038,6.422
candidate_302,6,5.06,0.5958,6.397
candidate_302,7,1.77,0.5907,6.387
candidate_302,8,10.62,0.56,5.918
candidate_302,9,22.25,0.4989,5.947
candidate_303,1,5.17,0.5766,5.785
candidate_303,2,20.68,0.5137,5.858
candidate_303,3,-6.32,0.5068,6.044
candidate_303,4,7.31,0.5035,5.933
candidate_303,5,0.7,0.497,6.252
candidate_303,6,12.84,0.4838,5.933
candidate_303,7,4.12,0.4411,5.276
candidate_303,8,16.91,0.4306,5.908
candidate_303,9,12.34,0.3812,5.555
candidate_304,1,-6.41,0.673,7.138
candidate_304,2,-6.49,0.5952,7.173
candidate_304,3,6.58,0.4753,6.76
candidate_304,4,-6.87,0.4687,7.244
candidate_304,5,-5.94,0.4397,6.892
candidate_304,6,11.37,0.4228,6.213
candidate_304,7,12.01,0.4169,6.432
candidate_304,8,3.81,0.3994,6.604
candidate_304,9,16.83,0.3925,6.193
candidate_305,1,-7.16,0.8424,7.005
candidate_305,2,-1.79,0.7979,5.519
candidate_305,3,-6.27,0.7775,6.916
candidate_305,4,20.85,0.7767,7.129
candidate_305,5,-5.99,0.717,6.985
candidate_305,6,8.61,0.6934,7.132
candidate_305,7,12.32,0.6711,6.732
candidate_305,8,-2.06,0.632,5.442
candidate_305,9,13.34,0.6252,6.571
candidate_306,1,-8.45,0.9349,7.515
candidate_306,2,-5.77,0.8127,7.251
candidate_306,3,-5.57,0.8093,7.144
candidate_306,4,-5.98,0.7375,6.867
candidate_306,5,-6.87,0.7312,7.195
candidate_306,6,-6.62,0.7187,7.023
candidate_306,7,-7.09,0.6907,6.844
candidate_306,8,11.91,0.6779,6.345
candidate_306,9,22.0,0.662,6.594
candidate_307,1,-7.67,0.7935,7.111
candidate_307,2,-4.46,0.7273,7.31
candidate_307,3,11.34,0.6738,6.957
candidate_307,4,25.13,0.6438,6.534
candidate_307,5,32.87,0.5947,6.242
candidate_307,6,-1.94,0.5906,5.758
candidate_307,7,14.11,0.5726,6.519
candidate_307,8,9.02,0.5654,6.728
candidate_307,9,8.03,0.5097,6.026
candidate_308,1,-6.61,0.9596,6.921
candidate_308,2,-6.46,0.9124,6.637
candidate_308,3,-5.84,0.9116,6.932
candidate_308,4,-6.82,0.91,6.656
candidate_308,5,-4.92,0.8969,6.706
candidate_308,6,-5.55,0.8432,6.635
candidate_308,7,-5.55,0.8319,6.4
candidate_308,8,-5.3,0.8229,6.547
candidate_308,9,-5.6,0.8149,6.537
candidate_309,1,-1.65,0.7919,5.395
candidate_309,2,23.02,0.6887,6.194
candidate_309,3,30.23,0.5268,6.414
candidate_309,4,-5.44,0.4995,6.66
candidate_309,5,31.8,0.4736,6.145
candidate_309,6,-7.69,0.4505,6.517
candidate_309,7,-6.74,0.444,6.505
candidate_309,8,44.77,0.4401,6.079
candidate_309,9,20.54,0.3653,5.525
candidate_31,1,-6.48,0.8712,7.596
candidate_31,2,16.48,0.7452,7.137
candidate_31,3,14.79,0.6014,6.356
candidate_31,4,5.99,0.5943,6.867
candidate_31,5,9.23,0.5837,6.548
candidate_31,6,11.03,0.5279,6.498
candidate_31,7,2.09,0.4871,6.625
candidate_31,8,11.06,0.4828,6.675
candidate_31,9,2.8,0.4646,5.876
candidate_310,1,18.51,0.6311,6.132
candidate_310,2,16.58,0.5835,5.5
candidate_310,3,8.13,0.5696,6.143
candidate_310,4,4.05,0.5651,6.229
candidate_310,5,6.66,0.5342,5.319
candidate_310,6,5.08,0.5162,5.991
candidate_310,7,10.41,0.4992,5.835
candidate_310,8,26.21,0.4755,5.384
candidate_310,9,22.32,0.4736,5.998
candidate_311,1,-7.3,0.6021,6.49
candidate_311,2,22.38,0.5874,6.009
candidate_311,3,2.65,0.5764,6.197
candidate_311,4,18.06,0.5453,6.275
candidate_311,5,-7.35,0.5158,6.67
candidate_311,6,-7.45,0.4966,6.091
candidate_311,7,12.11,0.4563,5.548
candidate_311,8,11.43,0.4446,5.545
candidate_311,9,7.12,0.442,5.821
candidate_312,1,-7.52,0.9926,7.647
candidate_312,2,-6.16,0.961,7.342
candidate_312,3,-7.06,0.9539,7.285
candidate_312,4,-6.23,0.9199,7.326
candidate_312,5,-6.97,0.9063,7.22
candidate_312,6,-6.2,0.9032,7.053
candidate_312,7,-6.83,0.8943,7.096
candidate_312,8,-3.76,0.8395,6.942
candidate_312,9,-2.94,0.757,6.996
candidate_313,1,-7.78,0.7666,6.51
candidate_313,2,-7.77,0.7556,6.407
candidate_313,3,-7.89,0.7475,6.596
candidate_313,4,-7.25,0.7135,6.313
candidate_313,5,-7.31,0.7105,6.466
candidate_313,6,-7.24,0.7085,6.334
candidate_313,7,-7.21,0.6989,6.73
candidate_313,8,-7.14,0.6901,6.312
candidate_313,9,-7.24,0.6314,6.363
candidate_314,1,-7.02,0.9336,7.779
candidate_314,2,-6.56,0.9215,7.583
candidate_314,3,-5.84,0.9007,7.498
candidate_314,4,-6.71,0.8105,7.38
candidate_314,5,-5.61,0.7904,7.563
candidate_314,6,-6.13,0.7796,7.476
candidate_314,7,-6.33,0.7321,7.433
candidate_314,8,-6.65,0.7099,7.232
candidate_314,9,13.8,0.6535,7.273
candidate_315,1,-6.7,0.8982,7.019
candidate_315,2,-6.74,0.8745,7.051
candidate_315,3,-7.38,0.8715,6.962
candidate_315,4,-7.02,0.7858,6.498
candidate_315,5,-6.56,0.7844,6.591
candidate_315,6,-7.17,0.7605,6.514
candidate_315,7,-6.74,0.7012,6.322
candidate_315,8,-7.21,0.6887,6.42
candidate_315,9,8.33,0.6804,6.266
candidate_316,1,-7.31,0.9411,7.383
candidate_316,2,-7.67,0.9405,7.365
candidate_316,3,-2.97,0.935,7.298
candidate_316,4,-7.54,0.9339,7.304
candidate_316,5,-7.93,0.9299,7.404
candidate_316,6,23.58,0.4021,5.854
candidate_316,7,26.3,0.39,5.534
candidate_316,8,10.54,0.3862,5.993
candidate_316,9,10.16,0.3179,5.836
candidate_317,1,-7.19,0.9457,6.684
candidate_317,2,-7.11,0.9347,6.685
candidate_317,3,-7.3,0.9108,6.745
candidate_317,4,-6.63,0.8952,6.64
candidate_317,5,-6.44,0.8184,6.477
candidate_317,6,-6.06,0.7821,6.569
candidate_317,7,9.69,0.6759,6.275
candidate_317,8,-2.85,0.6328,4.515
candidate_317,9,20.96,0.6176,6.266
candidate_318,1,-7.29,0.9786,7.64
candidate_318,2,-6.91,0.902,7.568
candidate_318,3,1.83,0.8851,7.48
candidate_318,4,-7.29,0.8446,7.479
candidate_318,5,-7.04,0.8307,7.138
candidate_318,6,0.37,0.8304,7.212
candidate_318,7,-2.12,0.7188,4.93
candidate_318,8,14.19,0.6641,7.033
candidate_318,9,11.8,0.6494,6.596
candidate_319,1,-7.38,0.9449,7.333
candidate_319,2,-7.03,0.9372,7.403
candidate_319,3,6.42,0.897,7.283
candidate_319,4,-6.39,0.8468,7.266
candidate_319,5,21.86,0.7681,6.442
candidate_319,6,39.47,0.6756,6.5
candidate_319,7,18.52,0.6682,6.103
candidate_319,8,4.68,0.6664,6.448
candidate_319,9,-2.96,0.6503,6.278
candidate_32,1,-6.65,0.8765,6.779
candidate_32,2,-6.63,0.8611,6.786
candidate_32,3,-6.79,0.7691,6.642
candidate_32,4,-6.69,0.7361,6.687
candidate_32,5,9.15,0.6643,6.332
candidate_32,6,11.68,0.657,6.327
candidate_32,7,0.15,0.6507,6.498
candidate_32,8,10.36,0.6466,6.206
candidate_32,9,7.81,0.6444,6.525
candidate_320,1,-6.09,0.9375,7.21
candidate_320,2,-7.26,0.9201,7.153
candidate_320,3,-6.72,0.916,7.143
candidate_320,4,-6.53,0.915,7.176
candidate_320,5,-7.14,0.9081,7.144
candidate_320,6,-6.55,0.9034,7.102
candidate_320,7,-6.29,0.8827,7.14
candidate_320,8,-5.46,0.7316,6.861
candidate_320,9,7.86,0.701,6.416
candidate_321,1,-5.96,0.8287,7.507
candidate_321,2,-5.48,0.7573,7.25
candidate_321,3,12.85,0.6826,6.822
candidate_321,4,-6.29,0.6515,6.933
candidate_321,5,8.64,0.5858,6.484
candidate_321,6,-5.99,0.5692,6.859
candidate_321,7,33.96,0.5339,6.245
candidate_321,8,3.14,0.4952,5.837
candidate_321,9,12.71,0.495,5.952
candidate_322,1,-5.51,0.6534,6.24
candidate_322,2,4.12,0.6159,6.061
candidate_322,3,12.1,0.6157,5.217
candidate_322,4,11.03,0.6148,5.422
candidate_322,5,3.45,0.6108,6.199
candidate_322,6,-0.07,0.6038,5.758
candidate_322,7,-4.78,0.5739,5.933
candidate_322,8,-5.63,0.5483,5.899
candidate_322,9,8.11,0.5435,5.961
candidate_323,1,-6.58,0.8906,7.42
candidate_323,2,-7.53,0.8678,7.358
candidate_323,3,-6.93,0.8336,7.132
candidate_323,4,-6.47,0.8003,7.213
candidate_323,5,-6.8,0.7424,7.025
candidate_323,6,-7.15,0.7418,7.056
candidate_323,7,-7.26,0.6909,7.08
candidate_323,8,-7.16,0.6805,6.983
candidate_323,9,21.24,0.6523,6.524
candidate_324,1,-5.89,0.9189,7.027
candidate_324,2,-6.55,0.8249,6.725
candidate_324,3,-6.24,0.7721,6.747
candidate_324,4,-7.05,0.7506,6.709
candidate_324,5,11.9,0.6053,6.075
candidate_324,6,8.09,0.5889,5.863
candidate_324,7,-5.3,0.5688,6.472
candidate_324,8,-6.22,0.5415,6.545
candidate_324,9,4.46,0.533,5.69
candidate_325,1,-6.67,0.8893,6.449
candidate_325,2,-6.81,0.8832,6.479
candidate_325,3,-6.64,0.8799,6.541
candidate_325,4,-6.35,0.831,6.601
candidate_325,5,-6.58,0.8082,6.555
candidate_325,6,-6.21,0.7055,6.328
candidate_325,7,14.6,0.6806,5.851
candidate_325,8,15.44,0.6705,6.018
candidate_325,9,-6.76,0.6619,6.17
candidate_326,1,-7.46,0.9087,7.658
candidate_326,2,-7.64,0.8509,7.413
candidate_326,3,-6.53,0.712,7.054
candidate_326,4,-0.16,0.6488,6.746
candidate_326,5,13.39,0.6054,5.53
candidate_326,6,0.81,0.5994,6.63
candidate_326,7,23.64,0.5937,6.701
candidate_326,8,6.62,0.5853,5.847
candidate_326,9,15.55,0.5803,6.503
candidate_327,1,-7.78,0.9631,7.415
candidate_327,2,-6.98,0.9586,7.594
candidate_327,3,-6.22,0.9137,6.948
candidate_327,4,-8.27,0.888,7.257
candidate_327,5,-7.17,0.8209,7.156
candidate_327,6,-6.93,0.814,7.037
candidate_327,7,-7.27,0.7467,6.836
candidate_327,8,-6.24,0.6842,6.895
candidate_327,9,15.21,0.6363,5.787
candidate_328,1,-7.51,0.8803,7.413
candidate_328,2,-7.14,0.8776,7.485
candidate_328,3,-7.11,0.7273,7.082
candidate_328,4,-0.9,0.4094,6.815
candidate_328,5,13.84,0.3996,6.098
candidate_328,6,-6.16,0.3255,6.772
candidate_328,7,20.27,0.3192,6.073
candidate_328,8,-5.74,0.255,6.401
candidate_328,9,-6.46,0.2076,6.228
candidate_329,1,6.97,0.4587,5.672
candidate_329,2,-1.46,0.4432,4.981
candidate_329,3,-5.06,0.4414,5.809
candidate_329,4,30.12,0.3975,5.714
candidate_329,5,26.17,0.3929,5.195
candidate_329,6,25.92,0.3779,5.274
candidate_329,7,10.8,0.3507,5.688
candidate_329,8,11.68,0.326,5.213
candidate_329,9,-4.68,0.2684,5.634
candidate_33,1,-7.38,0.9115,7.149
candidate_33,2,-7.14,0.9096,7.102
candidate_33,3,-7.24,0.8965,6.987
candidate_33,4,-7.27,0.8962,6.877
candidate_33,5,-7.52,0.8542,6.947
candidate_33,6,13.85,0.6138,6.223
candidate_33,7,-7.46,0.6088,6.438
candidate_33,8,18.67,0.5998,6.128
candidate_33,9,16.37,0.5693,6.105
candidate_330,1,-7.83,0.9548,7.46
candidate_330,2,-7.74,0.9261,7.301
candidate_330,3,-8.42,0.9035,7.094
candidate_330,4,-7.24,0.8898,7.346
candidate_330,5,-7.81,0.8099,7.188
candidate_330,6,-6.57,0.8077,7.32
candidate_330,7,-8.66,0.794,6.808
candidate_330,8,-7.99,0.7452,6.912
candidate_330,9,-7.6,0.742,7.111
candidate_331,1,-1.25,0.6502,6.666
candidate_331,2,2.22,0.6498,6.297
candidate_331,3,-7.37,0.6392,7.116
candidate_331,4,7.44,0.6097,6.21
candidate_331,5,7.27,0.5789,6.165
candidate_331,6,2.52,0.5556,6.205
candidate_331,7,9.53,0.5438,6.447
candidate_331,8,1.9,0.5363,6.328
candidate_331,9,15.05,0.525,5.843
candidate_332,1,15.7,0.576,5.899
candidate_332,2,17.03,0.5738,5.552
candidate_332,3,29.35,0.5558,5.931
candidate_332,4,15.88,0.4928,5.809
candidate_332,5,21.46,0.4741,5.846
candidate_332,6,21.5,0.4401,5.774
candidate_332,7,2.56,0.4342,5.566
candidate_332,8,20.98,0.407,5.722
candidate_332,9,33.6,0.3647,5.685
candidate_333,1,-8.1,0.9493,7.199
candidate_333,2,-7.68,0.9448,7.115
candidate_333,3,-7.96,0.9373,7.257
candidate_333,4,-7.25,0.9307,7.023
candidate_333,5,-8.06,0.9297,7.278
candidate_333,6,-7.73,0.9204,7.193
candidate_333,7,-8.16,0.9163,7.205
candidate_333,8,-6.59,0.8081,6.817
candidate_333,9,-7.12,0.7845,6.518
candidate_334,1,-7.09,0.9341,7.143
candidate_334,2,-7.19,0.8948,7.149
candidate_334,3,-6.86,0.8701,7.111
candidate_334,4,-7.2,0.8632,6.863
candidate_334,5,-6.49,0.8066,6.896
candidate_334,6,-6.54,0.7761,6.93
candidate_334,7,-6.79,0.7435,6.885
candidate_334,8,0.65,0.5899,6.151
candidate_334,9,3.45,0.5708,5.632
candidate_335,1,-7.56,0.9415,7.057
candidate_335,2,-6.96,0.9232,6.821
candidate_335,3,-7.09,0.8572,6.657
candidate_335,4,-7.38,0.8393,6.692
candidate_335,5,18.25,0.827,6.542
candidate_335,6,22.88,0.7354,6.661
candidate_335,7,-1.66,0.6149,6.423
candidate_335,8,23.87,0.6088,6.352
candidate_335,9,8.12,0.5808,5.944
candidate_336,1,-6.63,0.9545,7.185
candidate_336,2,-6.24,0.7808,6.411
candidate_336,3,-5.34,0.7019,6.495
candidate_336,4,-5.44,0.6785,6.742
candidate_336,5,29.39,0.6719,6.154
candidate_336,6,16.54,0.6556,6.174
candidate_336,7,28.15,0.6076,5.792
candidate_336,8,14.2,0.5894,6.163
candidate_336,9,7.07,0.5499,6.261
candidate_337,1,-7.34,0.6132,6.922
candidate_337,2,13.03,0.6045,6.72
candidate_337,3,-6.26,0.5724,6.829
candidate_337,4,-7.13,0.5159,6.747
candidate_337,5,-5.33,0.4878,6.864
candidate_337,6,12.42,0.4774,5.684
candidate_337,7,3.57,0.4733,6.466
candidate_337,8,-5.0,0.4622,6.901
candidate_337,9,17.88,0.4515,5.794
candidate_338,1,-7.66,0.9347,7.44
candidate_338,2,-7.81,0.9063,7.41
candidate_338,3,-6.91,0.8962,7.36
candidate_338,4,-6.75,0.8727,7.266
candidate_338,5,-7.52,0.8674,7.322
candidate_338,6,-6.81,0.8531,7.399
candidate_338,7,-7.14,0.838,7.165
candidate_338,8,-6.12,0.8284,7.492
candidate_338,9,-7.86,0.8282,7.223
candidate_339,1,-7.12,0.7159,6.501
candidate_339,2,-6.06,0.713,6.675
candidate_339,3,-6.43,0.6329,6.418
candidate_339,4,-6.63,0.618,6.505
candidate_339,5,-7.59,0.5749,6.264
candidate_339,6,-7.01,0.4209,5.924
candidate_339,7,17.95,0.3947,5.548
candidate_339,8,23.65,0.3793,5.056
candidate_339,9,-6.61,0.3641,6.146
candidate_34,1,-7.53,0.9662,7.534
candidate_34,2,-8.34,0.9519,7.684
candidate_34,3,-7.1,0.942,7.554
candidate_34,4,-8.17,0.936,7.411
candidate_34,5,-6.91,0.9337,7.329
candidate_34,6,-7.39,0.9226,7.383
candidate_34,7,-7.52,0.922,7.375
candidate_34,8,-6.87,0.9204,7.358
candidate_34,9,-7.36,0.9075,7.061
candidate_340,1,-6.97,0.953,7.262
candidate_340,2,-6.87,0.8753,6.853
candidate_340,3,-7.2,0.836,6.866
candidate_340,4,11.8,0.617,5.76
candidate_340,5,12.71,0.6136,6.176
candidate_340,6,-6.49,0.4564,6.415
candidate_340,7,16.29,0.427,5.6
candidate_340,8,34.84,0.388,5.853
candidate_340,9,4.08,0.3507,5.716
candidate_341,1,-7.79,0.9273,7.102
candidate_341,2,-8.11,0.9181,7.042
candidate_341,3,-7.11,0.8754,6.803
candidate_341,4,-7.08,0.8578,6.788
candidate_341,5,-7.69,0.8559,6.851
candidate_341,6,-6.46,0.8195,6.723
candidate_341,7,-6.5,0.806,6.664
candidate_341,8,-7.66,0.7759,6.755
candidate_341,9,-6.54,0.769,6.635
candidate_342,1,-6.97,0.8668,6.202
candidate_342,2,-6.69,0.6485,5.695
candidate_342,3,16.52,0.4435,5.234
candidate_342,4,9.88,0.4346,5.414
candidate_342,5,16.75,0.4268,5.022
candidate_342,6,-6.54,0.3917,5.561
candidate_342,7,10.15,0.3499,4.691
candidate_342,8,26.82,0.3087,4.959
candidate_342,9,21.17,0.291,4.875
candidate_343,1,-6.84,0.7928,7.099
candidate_343,2,-6.85,0.7759,7.058
candidate_343,3,-6.38,0.775,6.966
candidate_343,4,-6.39,0.7742,6.737
candidate_343,5,-7.48,0.7659,7.02
candidate_343,6,-6.24,0.7231,6.646
candidate_343,7,-3.55,0.6788,6.756
candidate_343,8,-7.59,0.6727,6.849
candidate_343,9,-6.04,0.6613,6.999
candidate_344,1,-6.75,0.8555,7.164
candidate_344,2,-6.5,0.8208,7.064
candidate_344,3,-7.47,0.8149,6.83
candidate_344,4,-6.61,0.8007,6.899
candidate_344,5,-6.98,0.7987,6.973
candidate_344,6,-6.37,0.6921,6.747
candidate_344,7,21.02,0.62,6.011
candidate_344,8,-6.15,0.6074,6.617
candidate_344,9,-6.93,0.5796,6.505
candidate_345,1,-7.61,0.9484,7.425
candidate_345,2,-7.95,0.9283,7.416
candidate_345,3,-7.84,0.9256,7.554
candidate_345,4,-7.21,0.9008,7.36
candidate_345,5,-7.92,0.8545,7.099
candidate_345,6,-7.14,0.7949,6.86
candidate_345,7,-7.05,0.7859,7.244
candidate_345,8,-5.58,0.7213,6.836
candidate_345,9,-6.94,0.7017,6.959
candidate_346,1,-7.02,0.7577,6.751
candidate_346,2,-0.75,0.6753,6.908
candidate_346,3,13.86,0.6206,5.81
candidate_346,4,-6.64,0.6201,6.671
candidate_346,5,10.63,0.6179,5.864
candidate_346,6,28.53,0.6015,6.045
candidate_346,7,-7.26,0.5707,6.542
candidate_346,8,7.15,0.5573,5.947
candidate_346,9,22.49,0.4961,5.638
candidate_347,1,-7.68,0.9615,7.542
candidate_347,2,-7.78,0.9523,7.522
candidate_347,3,-6.23,0.933,7.318
candidate_347,4,-7.43,0.9114,7.377
candidate_347,5,-7.24,0.9083,7.064
candidate_347,6,-6.86,0.9076,7.241
candidate_347,7,-6.98,0.8769,7.183
candidate_347,8,-6.18,0.8525,7.055
candidate_347,9,-5.66,0.8257,6.918
candidate_348,1,-7.45,0.9221,7.307
candidate_348,2,-7.76,0.9214,7.025
candidate_348,3,-7.49,0.9047,6.856
candidate_348,4,-7.53,0.9033,6.852
candidate_348,5,-8.02,0.9032,6.771
candidate_348,6,-6.72,0.8953,7.03
candidate_348,7,-7.56,0.886,6.802
candidate_348,8,-6.97,0.8846,7.257
candidate_348,9,-7.6,0.8741,6.841
candidate_349,1,-6.77,0.888,5.849
candidate_349,2,-6.31,0.8104,5.771
candidate_349,3,-0.39,0.7936,4.859
candidate_349,4,-1.82,0.7439,5.35
candidate_349,5,3.89,0.7191,5.37
candidate_349,6,11.43,0.6842,5.523
candidate_349,7,-2.0,0.6841,5.513
candidate_349,8,10.82,0.6641,4.872
candidate_349,9,-7.19,0.6528,5.734
candidate_35,1,-8.89,0.9068,7.521
candidate_35,2,-8.81,0.9059,7.583
candidate_35,3,-7.98,0.8898,7.622
candidate_35,4,-7.02,0.8835,7.804
candidate_35,5,-7.36,0.8534,7.542
candidate_35,6,-7.58,0.8436,7.55
candidate_35,7,-6.95,0.8279,7.363
candidate_35,8,-7.77,0.7736,7.037
candidate_35,9,-7.16,0.6839,7.372
candidate_350,1,17.59,0.4426,6.287
candidate_350,2,22.43,0.44,5.902
candidate_350,3,-6.63,0.3441,5.976
candidate_350,4,2.99,0.2031,4.366
candidate_350,5,-5.86,0.1974,5.828
candidate_350,6,-6.6,0.1654,5.721
candidate_350,7,-5.92,0.1522,5.371
candidate_350,8,19.26,0.1469,5.448
candidate_350,9,-1.51,0.1205,4.635
candidate_351,1,-5.9,0.8204,6.638
candidate_351,2,-5.89,0.7742,6.46
candidate_351,3,-5.2,0.7214,6.507
candidate_351,4,-5.59,0.6299,6.19
candidate_351,5,-6.28,0.5979,6.293
candidate_351,6,-6.19,0.5871,6.185
candidate_351,7,-6.21,0.5139,6.228
candidate_351,8,5.28,0.5037,5.763
candidate_351,9,5.27,0.498,5.717
candidate_352,1,-7.57,0.829,7.098
candidate_352,2,-6.75,0.8222,7.156
candidate_352,3,-6.33,0.8054,6.946
candidate_352,4,-7.02,0.7994,7.008
candidate_352,5,-6.33,0.7619,7.252
candidate_352,6,-6.68,0.7328,6.986
candidate_352,7,-6.23,0.7038,7.04
candidate_352,8,-7.04,0.6639,7.065
candidate_352,9,-6.84,0.6489,6.983
candidate_353,1,-6.72,0.9504,6.805
candidate_353,2,-7.15,0.9299,6.74
candidate_353,3,-6.65,0.9137,6.746
candidate_353,4,-6.31,0.9096,6.62
candidate_353,5,-6.54,0.8914,6.446
candidate_353,6,-6.14,0.8772,6.347
candidate_353,7,-6.39,0.8326,6.542
candidate_353,8,-7.36,0.8304,6.41
candidate_353,9,-6.75,0.799,6.034
candidate_354,1,-7.95,0.9388,7.223
candidate_354,2,-6.86,0.9185,7.304
candidate_354,3,-7.67,0.9167,7.205
candidate_354,4,-7.34,0.9083,7.192
candidate_354,5,21.82,0.5595,6.199
candidate_354,6,21.97,0.4607,5.687
candidate_354,7,9.35,0.4245,5.77
candidate_354,8,19.91,0.3968,5.663
candidate_354,9,18.47,0.3714,5.745
candidate_355,1,-6.68,0.884,6.96
candidate_355,2,-7.45,0.8094,6.874
candidate_355,3,12.29,0.712,6.446
candidate_355,4,9.4,0.7118,6.472
candidate_355,5,21.25,0.6954,6.732
candidate_355,6,16.35,0.6693,6.046
candidate_355,7,1.31,0.6508,6.429
candidate_355,8,16.3,0.6483,6.128
candidate_355,9,29.68,0.6354,6.516
candidate_356,1,19.6,0.5722,6.082
candidate_356,2,0.85,0.5557,5.605
candidate_356,3,6.86,0.5537,6.122
candidate_356,4,2.59,0.5526,6.122
candidate_356,5,12.11,0.548,5.82
candidate_356,6,6.61,0.5438,5.622
candidate_356,7,6.05,0.5432,5.591
candidate_356,8,15.05,0.538,5.651
candidate_356,9,18.01,0.5299,5.773
candidate_357,1,-6.64,0.9786,7.118
candidate_357,2,-6.83,0.9773,7.091
