Domain,Ligand,Replica,Frame,vdW,Elec,Polar_Solv,NonPolar_Solv,Total_dG
JH2,227,3,057,-34.17690000000012,0.0,10.439699999999904,-3.727183679999998,-27.46438368000019
JH2,227,3,058,-32.772500000000164,0.0,14.848499999999603,-3.925909439999997,-21.84990944000056
JH2,227,3,059,-31.852099999999776,0.0,11.662400000000162,-3.776466959999988,-23.96616695999956
JH2,227,3,060,-29.85730000000002,0.0,9.059699999999792,-3.4129641599999867,-24.21056416000019
JH2,227,3,061,-31.424099999999942,0.0,10.681700000000092,-3.6015170400000094,-24.34391703999987
JH2,227,3,062,-30.21520000000021,0.0,10.177599999999984,-3.3109063200000017,-23.348506320000297
JH2,227,3,063,-29.593200000000124,0.0,9.92619999999988,-3.36570336,-23.03270336000024
JH2,227,3,064,-32.49929999999985,0.0,12.698100000000068,-3.959980559999989,-23.76118055999977
JH2,227,3,065,-34.9112999999999,0.0,13.006800000000112,-4.105477440000003,-26.00997743999976
JH2,227,3,066,-31.0015,0.0,10.79220000000032,-3.7643241600000072,-23.97362415999964
JH2,227,3,067,-29.976200000000222,0.0,10.238700000000335,-3.34996128000001,-23.087461279999893
JH2,227,3,068,-24.950599999999987,0.0,10.16630000000032,-3.278994479999998,-18.0632944799996
JH2,227,3,069,-29.99730000000003,0.0,11.132100000000264,-3.620566080000008,-22.48576607999983
JH2,227,3,070,-26.31709999999981,0.0,8.680199999999786,-3.149201520000009,-20.786101520000106
JH2,227,3,071,-31.04769999999993,0.0,10.05069999999978,-3.65979096,-24.6567909600002
JH2,227,3,072,-28.27599999999988,0.0,8.630099999999857,-3.036947759999997,-22.68284776000008
JH2,227,3,073,-28.412299999999867,0.0,9.824499999999716,-3.3015664800000084,-21.889366480000167
JH2,227,3,074,-30.85239999999998,0.0,10.78839999999991,-3.769759440000012,-23.83365944000006
JH2,227,3,075,-31.354199999999807,0.0,9.594700000000104,-3.555879839999996,-25.315379839999668
JH2,227,3,076,-28.149499999999883,0.0,10.19489999999996,-3.556532160000008,-21.5111321599999
JH2,227,3,077,-29.72389999999964,0.0,9.20179999999982,-3.1627360800000126,-23.684836079999865
JH2,227,3,078,-30.1846000000004,0.0,9.62519999999995,-3.2396954400000024,-23.798995440000457
JH2,227,3,079,-27.032699999999984,0.0,10.756099999999606,-3.394440000000001,-19.67104000000041
JH2,227,3,080,-33.16479999999993,0.0,10.520700000000032,-3.653767440000007,-26.29786743999995
JH2,227,3,081,-30.127400000000083,0.0,10.0616,-3.290079600000003,-23.355879600000105
JH2,227,3,082,-38.41189999999997,0.0,11.904499999999643,-4.154410079999998,-30.661810080000315
JH2,227,3,083,-32.16380000000036,0.0,14.527700000000095,-4.04737992,-21.68347992000027
JH2,227,3,084,-35.40349999999994,0.0,14.659699999999702,-4.206207600000004,-24.949907600000166
JH2,227,3,085,-30.67630000000021,0.0,10.589100000000144,-3.46535640000001,-23.55255640000005
JH2,227,3,086,-30.944399999999973,0.0,11.357300000000125,-3.4151450400000103,-23.00234503999992
JH2,227,3,087,-29.290699999999788,0.0,9.584800000000088,-3.457470239999988,-23.16337023999974
JH2,227,3,088,-35.56009999999964,0.0,12.24850000000015,-4.038252480000002,-27.349852479999555
JH2,227,3,089,-32.621200000000115,0.0,11.05580000000009,-3.600008640000009,-25.16530863999997
JH2,227,3,090,-28.11810000000013,0.0,10.006900000000314,-3.369229920000006,-21.4804299199998
JH2,227,3,091,-31.979,0.0,11.470600000000104,-3.878132400000008,-24.38653239999995
JH2,227,3,092,-28.98940000000018,0.0,9.125100000000202,-3.383213760000002,-23.247513760000054
JH2,227,3,093,-28.12379999999964,0.0,10.201000000000022,-3.19843296,-21.121132959999706
JH2,227,3,094,-30.59,0.0,11.012000000000173,-3.442617360000007,-23.020617359999907
JH2,227,3,095,-30.40819999999966,0.0,9.969700000000104,-3.5341329599999907,-23.972732959999583
JH2,227,3,096,-28.06070000000033,0.0,8.229299999999967,-3.0071455199999995,-22.83844552000035
JH2,227,3,097,-30.573899999999888,0.0,9.914700000000266,-3.5816832,-24.24088319999972
JH2,227,3,098,-31.948,0.0,10.159799999999905,-4.0300920000000096,-25.818292000000103
JH2,227,3,099,-32.71669999999976,0.0,12.315300000000208,-3.888974159999996,-24.29037415999965
JH2,253,1,000,-32.68780000000004,0.0,9.718000000000302,-3.7759831199999887,-26.745683119999715
JH2,253,1,001,-29.527999999999743,0.0,11.98180000000002,-3.5561484000000028,-21.102348399999748
JH2,253,1,002,-31.02799999999992,0.0,10.13610000000017,-3.656210399999993,-24.548110399999743
JH2,253,1,003,-29.011099999999686,0.0,9.855399999999918,-3.495743999999992,-22.65154399999976
JH2,253,1,004,-27.952799999999897,0.0,8.388300000000072,-3.3396976800000004,-22.90419767999978
JH2,253,1,005,-29.286999999999857,0.0,8.555199999999786,-3.345727680000005,-24.077527680000017
JH2,253,1,006,-29.72310000000012,0.0,8.930299999999988,-3.511640160000005,-24.30444016000015
JH2,253,1,007,-25.738200000000177,0.0,8.590900000000147,-3.212724239999996,-20.360024240000044
JH2,253,1,008,-26.029799999999952,0.0,7.239999999999782,-3.196773360000001,-21.98647336000025
JH2,253,1,009,-23.472600000000067,0.0,7.054300000000239,-3.049213680000003,-19.46761367999989
JH2,253,1,010,-20.54039999999977,0.0,5.701000000000022,-2.5868095200000023,-17.426209519999766
JH2,253,1,011,-23.17970000000012,0.0,6.1358000000000175,-2.777399999999988,-19.821300000000083
JH2,253,1,012,-24.67979999999985,0.0,8.401800000000094,-3.2078015999999936,-19.485801599999785
JH2,253,1,013,-29.35949999999984,0.0,8.432000000000244,-3.5752247999999858,-24.5026247999996
JH2,253,1,014,-25.804500000000385,0.0,9.542500000000018,-3.1953988799999884,-19.457398880000326
JH2,253,1,015,-25.80179999999988,0.0,7.895500000000084,-3.1739407199999947,-21.0802407199998
JH2,253,1,016,-25.71020000000028,0.0,7.441100000000006,-3.2236027199999904,-21.492602720000225
JH2,253,1,017,-25.950400000000265,0.0,8.855599999999868,-3.1491756000000044,-20.24397560000037
JH2,253,1,018,-25.59079999999995,0.0,8.341400000000249,-3.0372134400000093,-20.28661343999972
JH2,253,1,019,-27.819299999999856,0.0,8.807200000000194,-3.1951929599999875,-22.207292959999684
JH2,253,1,020,-28.50190000000008,0.0,12.77330000000029,-3.584843280000002,-19.313543279999728
JH2,253,1,021,-27.248600000000124,0.0,11.191499999999904,-3.567868559999994,-19.62496856000013
JH2,253,1,022,-21.99480000000021,0.0,6.831900000000132,-2.774627280000001,-17.93752728000011
JH2,253,1,023,-25.73470000000004,0.0,7.496799999999894,-3.093351840000001,-21.33135184000016
JH2,253,1,024,-26.7254,0.0,7.0637000000001535,-3.3340147199999977,-22.99571471999973
JH2,253,1,025,-29.61230000000016,0.0,9.34479999999985,-3.5105752800000087,-23.77807528000028
JH2,253,1,026,-28.12340000000004,0.0,9.011399999999869,-3.40827695999999,-22.52017696000018
JH2,253,1,027,-26.47529999999988,0.0,7.967899999999645,-3.1617856799999964,-21.669285680000144
JH2,253,1,028,-28.83359999999999,0.0,11.042899999999918,-3.978576000000003,-21.769276000000097
JH2,253,1,029,-29.0189999999997,0.0,11.977499999999964,-3.585102480000004,-20.62660247999976
JH2,253,1,030,-27.40559999999992,0.0,7.882300000000214,-3.5295595199999936,-23.052859519999743
JH2,253,1,031,-29.865200000000208,0.0,8.72589999999991,-3.4332155999999903,-24.572515600000195
JH2,253,1,032,-30.587799999999994,0.0,9.180299999999988,-3.474982079999988,-24.88238207999994
JH2,253,1,033,-30.15509999999999,0.0,9.244199999999635,-3.415939920000001,-24.3267399200004
JH2,253,1,034,-24.695400000000102,0.0,9.089500000000044,-3.1953095999999928,-18.801209600000043
JH2,253,1,035,-27.105499999999857,0.0,9.699499999999716,-3.2511895199999987,-20.65728952000014
JH2,253,1,036,-24.42359999999977,0.0,6.998099999999795,-3.07172808,-20.497228079999992
JH2,253,1,037,-23.413499999999665,0.0,7.114199999999983,-2.785600799999993,-19.08490079999968
JH2,253,1,038,-28.81650000000007,0.0,9.885199999999712,-3.485337839999994,-22.41663784000042
JH2,253,1,039,-25.2556,0.0,8.688000000000102,-3.129505200000004,-19.697105199999964
JH2,253,1,040,-20.290599999999785,0.0,8.059400000000096,-2.6977586400000075,-14.928958639999715
JH2,253,1,041,-28.167599999999663,0.0,6.200800000000072,-3.2587912799999943,-25.225691279999648
JH2,253,1,042,-26.19549999999984,0.0,6.648000000000138,-2.7427672800000025,-22.29026727999971
JH2,253,1,043,-22.48599999999972,0.0,5.726799999999912,-2.562217920000005,-19.32141791999988
JH2,253,1,044,-16.83470000000002,0.0,4.513500000000022,-2.1980894399999897,-14.519289439999916
JH2,253,1,045,-22.48959999999977,0.0,6.3759000000000015,-2.586381839999994,-18.700081839999804
JH2,253,1,046,-20.287999999999787,0.0,4.820400000000063,-2.368838880000004,-17.83643887999972
JH2,253,1,047,-28.41249999999969,0.0,7.79970000000003,-3.400440479999995,-24.01324047999957
JH2,253,1,048,-19.941700000000058,0.0,5.399800000000141,-2.5023146399999945,-17.04421463999994
JH2,253,1,049,-29.02879999999984,0.0,6.905300000000352,-3.3068980799999985,-25.43039807999948
JH2,253,1,050,-28.41219999999994,0.0,9.024000000000342,-3.432464639999988,-22.82066463999963
JH2,253,1,051,-30.736500000000262,0.0,8.828799999999774,-3.6177840000000185,-25.525484000000503
JH2,253,1,052,-31.79169999999999,0.0,7.237300000000232,-3.462561359999984,-28.016961359999826
JH2,253,1,053,-24.75180000000012,0.0,8.3770999999997,-2.905422480000005,-19.280122480000408
JH2,253,1,054,-29.926000000000144,0.0,10.254699999999955,-3.699300240000002,-23.37060024000013
JH2,253,1,055,-29.69660000000002,0.0,8.760600000000068,-3.4741663199999944,-24.41016632
JH2,253,1,056,-33.84980000000023,0.0,9.927200000000084,-4.168489680000002,-28.09098968000009
JH2,253,1,057,-35.68509999999982,0.0,9.443900000000212,-4.186751039999997,-30.42795103999965
JH2,253,1,058,-33.76630000000004,0.0,8.58140000000003,-4.233453840000007,-29.418353840000005
JH2,253,1,059,-34.289999999999814,0.0,8.87099999999964,-4.176750240000009,-29.595850240000125
JH2,253,1,060,-31.784100000000333,0.0,11.245300000000045,-4.046256720000006,-24.58505672000029
JH2,253,1,061,-28.59240000000014,0.0,10.250800000000254,-3.584782080000018,-21.92638207999986
JH2,253,1,062,-19.44819999999971,0.0,5.8387000000002445,-2.008097279999989,-15.617597279999396
JH2,253,1,063,-22.564400000000106,0.0,8.630499999999756,-2.504342160000001,-16.43814216000033
JH2,253,1,064,-21.4411000000004,0.0,8.20869999999968,-2.9864080800000123,-16.21880808000063
JH2,253,1,065,-29.708500000000228,0.0,10.072400000000016,-3.8902629600000007,-23.5263629600002
JH2,253,1,066,-28.144899999999726,0.0,9.211499999999887,-3.825423360000008,-22.75882335999988
JH2,253,1,067,-24.793500000000183,0.0,10.192599999999857,-3.6037490400000047,-18.204649040000312
JH2,253,1,068,-28.753900000000407,0.0,7.966399999999794,-3.619635120000009,-24.40723512000061
JH2,253,1,069,-29.72599999999992,0.0,8.933600000000297,-3.770821439999989,-24.563221439999577
JH2,253,1,070,-26.55579999999976,0.0,7.948599999999715,-3.445217279999992,-22.05241728000011
JH2,253,1,071,-32.41249999999988,0.0,9.360000000000127,-3.994472160000002,-27.046872159999808
JH2,253,1,072,-27.21050000000028,0.0,8.841199999999844,-3.6557330400000025,-22.025033040000388
JH2,253,1,073,-33.22909999999969,0.0,9.93100000000004,-4.002251040000016,-27.30045103999968
JH2,253,1,074,-28.245299999999908,0.0,9.532400000000052,-3.885683760000002,-22.598483759999866
JH2,253,1,075,-34.11849999999957,0.0,9.787499999999907,-4.21844759999999,-28.54944759999966
JH2,253,1,076,-37.27799999999998,0.0,15.962599999999838,-4.603281840000005,-25.918681840000136
JH2,253,1,077,-26.28219999999977,0.0,9.436400000000049,-3.2924973600000103,-20.13839735999972
JH2,253,1,078,-25.26739999999995,0.0,8.81880000000001,-3.0051460799999936,-19.453746079999902
JH2,253,1,079,-23.14440000000018,0.0,8.95029999999997,-2.950886160000008,-17.144986160000126
JH2,253,1,080,-19.035999999999817,0.0,8.16879999999992,-2.5368285600000107,-13.40402855999994
JH2,253,1,081,-18.11140000000015,0.0,5.56860000000006,-2.505595679999994,-15.048395680000086
JH2,253,1,082,-18.24930000000024,0.0,5.229400000000169,-2.23801416,-15.257914160000064
JH2,253,1,083,-19.03089999999962,0.0,5.498099999999795,-2.352212640000005,-15.885012639999822
JH2,253,1,084,-16.303800000000123,0.0,4.495800000000145,-2.314271519999996,-14.1222715199999
JH2,253,1,085,-18.715300000000344,0.0,5.657400000000052,-2.271425759999997,-15.329325760000192
JH2,253,1,086,-19.43519999999996,0.0,7.389900000000125,-2.50192368,-14.547223679999885
JH2,253,1,087,-25.20529999999967,0.0,9.43600000000015,-2.6250811200000017,-18.394381119999547
JH2,253,1,088,-23.99689999999986,0.0,8.749499999999898,-2.946920400000003,-18.19432039999998
JH2,253,1,089,-26.11290000000017,0.0,9.3733000000002,-2.911018319999985,-19.65061831999997
JH2,253,1,090,-27.37020000000003,0.0,9.044600000000171,-3.179247119999994,-21.50494711999989
JH2,253,1,091,-26.73020000000004,0.0,9.19900000000007,-2.9524104000000104,-20.483710399999985
JH2,253,1,092,-26.901099999999737,0.0,10.30679999999984,-3.227786639999985,-19.8220866399998
JH2,253,1,093,-28.305599999999814,0.0,10.63650000000007,-3.179381760000005,-20.848481759999824
JH2,253,1,094,-31.285199999999943,0.0,12.177999999999884,-3.932107199999996,-23.03930720000005
JH2,253,1,095,-31.62839999999984,0.0,11.909799999999905,-3.747004560000013,-23.46560455999991
JH2,253,1,096,-30.35339999999965,0.0,11.012500000000273,-3.229421759999989,-22.570321759999445
JH2,253,1,097,-28.42950000000001,0.0,9.65139999999974,-3.541075919999995,-22.31917592000033
JH2,253,1,098,-29.56290000000007,0.0,9.577800000000025,-3.4831598400000026,-23.46835984000001
JH2,253,1,099,-30.45860000000011,0.0,10.089300000000094,-3.606426720000005,-23.97572671999999
JH2,253,2,000,-35.161999999999644,0.0,12.484500000000024,-4.040813520000002,-26.718213519999708
JH2,253,2,001,-36.07590000000016,0.0,12.470900000000256,-3.9058639200000087,-27.510863919999885
JH2,253,2,002,-38.503299999999896,0.0,12.946899999999914,-4.5292391999999895,-30.085639199999964
JH2,253,2,003,-37.73699999999992,0.0,11.263300000000072,-4.288670640000014,-30.76237063999985
JH2,253,2,004,-36.11710000000032,0.0,11.934099999999944,-4.291330319999983,-28.474330320000345
JH2,253,2,005,-36.0718000000002,0.0,11.789500000000317,-4.144203360000009,-28.426503359999824
JH2,253,2,006,-37.41460000000006,0.0,14.513900000000376,-4.752182159999996,-27.652882159999628
JH2,253,2,007,-35.19630000000029,0.0,14.00649999999996,-4.6462694399999975,-25.835969440000284
JH2,253,2,008,-37.265999999999806,0.0,12.016899999999625,-4.284689759999996,-29.533789760000182
JH2,253,2,009,-36.39819999999985,0.0,11.722999999999956,-4.172215680000003,-28.847415679999887
JH2,253,2,010,-30.38410000000009,0.0,11.39220000000023,-3.8095970399999977,-22.801497039999862
JH2,253,2,011,-36.20440000000031,0.0,12.989300000000185,-4.183156799999996,-27.39815680000007
JH2,253,2,012,-30.73150000000003,0.0,12.302099999999882,-3.976152480000001,-22.40555248000012
JH2,253,2,013,-35.5242,0.0,13.353299999999765,-4.335653520000003,-26.506553520000224
JH2,253,2,014,-35.06059999999996,0.0,12.940000000000056,-4.134027599999991,-26.25472759999996
JH2,253,2,015,-30.63319999999983,0.0,10.191600000000108,-3.742660800000006,-24.18436079999972
JH2,253,2,016,-35.82369999999976,0.0,11.774899999999889,-4.1811710399999935,-28.229871039999807
JH2,253,2,017,-34.68949999999967,0.0,11.168299999999816,-4.064886000000001,-27.586085999999817
JH2,253,2,018,-44.0361000000001,0.0,15.79910000000018,-5.417231760000004,-33.65423175999983
JH2,253,2,019,-32.146799999999715,0.0,10.856000000000222,-3.767342399999997,-25.058142399999475
JH2,253,2,020,-32.67460000000002,0.0,10.24940000000015,-3.82547952,-26.250579519999786
JH2,253,2,021,-34.93109999999998,0.0,11.430899999999838,-4.074845039999986,-27.575045040000184
JH2,253,2,022,-36.14119999999996,0.0,9.94309999999996,-4.1509936799999965,-30.34909367999993
JH2,253,2,023,-34.61689999999977,0.0,11.282700000000204,-4.184346239999997,-27.518546239999537
JH2,253,2,024,-33.9680999999999,0.0,11.212500000000093,-4.173950160000001,-26.929550159999724
JH2,253,2,025,-37.25129999999989,0.0,11.414699999999812,-4.310047439999996,-30.146747440000027
JH2,253,2,026,-36.83009999999988,0.0,13.52539999999999,-4.550544000000005,-27.85524399999996
JH2,253,2,027,-41.39439999999976,0.0,12.50590000000011,-4.555674000000002,-33.444173999999705
JH2,253,2,028,-40.24989999999999,0.0,12.716400000000249,-4.836304079999994,-32.36980407999968
JH2,253,2,029,-37.725900000000166,0.0,12.589400000000296,-4.527226079999994,-29.6637260799998
JH2,253,2,030,-36.5257999999999,0.0,12.515199999999822,-4.501068480000001,-28.51176848000004
JH2,253,2,031,-38.8717999999999,0.0,13.187599999999748,-4.608121679999998,-30.29232168000016
JH2,253,2,032,-37.55469999999973,0.0,13.114600000000337,-4.538173680000009,-28.978273679999425
JH2,253,2,033,-38.02610000000011,0.0,13.8425000000002,-4.876576559999991,-29.06017655999992
JH2,253,2,034,-39.4284999999999,0.0,11.359799999999725,-4.394549519999989,-32.46324952000017
JH2,253,2,035,-38.15620000000015,0.0,12.242699999999786,-4.5386028,-30.4520028000004
JH2,253,2,036,-39.70900000000003,0.0,12.241899999999989,-4.540523040000007,-32.007623040000055
JH2,253,2,037,-43.271400000000064,0.0,14.026900000000296,-5.083785359999999,-34.3282853599998
JH2,253,2,038,-43.62300000000006,0.0,14.822700000000168,-5.047171200000005,-33.84747119999983
JH2,253,2,039,-38.87600000000005,0.0,13.712600000000291,-4.675782960000015,-29.839182959999803
JH2,253,2,040,-41.10760000000016,0.0,14.476200000000064,-4.714733520000006,-31.346133520000063
JH2,253,2,041,-44.44150000000008,0.0,16.34439999999995,-4.870059120000015,-32.96725912000012
JH2,253,2,042,-38.70780000000032,0.0,13.239399999999932,-4.517028720000001,-29.985428720000385
JH2,253,2,043,-40.40439999999991,0.0,13.546300000000429,-4.6914328800000025,-31.54953287999954
JH2,253,2,044,-38.84859999999981,0.0,12.810300000000096,-4.5387626400000025,-30.57696263999973
JH2,253,2,045,-39.25499999999992,0.0,14.102900000000318,-4.549677839999999,-29.701777839999583
JH2,253,2,046,-39.24880000000034,0.0,12.974800000000414,-4.5777038400000105,-30.85170383999995
JH2,253,2,047,-38.6765999999998,0.0,12.264799999999925,-4.407508800000004,-30.81930879999986
JH2,253,2,048,-34.54430000000007,0.0,13.080000000000382,-4.380494399999995,-25.844894399999724
JH2,253,2,049,-38.31180000000041,0.0,13.935599999999797,-4.4472376800000015,-28.823437680000616
JH2,253,2,050,-36.49030000000014,0.0,11.733299999999872,-4.480733520000009,-29.237633520000244
JH2,253,2,051,-39.55010000000017,0.0,12.826199999999972,-4.527160559999992,-31.25096056000018
JH2,253,2,052,-37.09130000000031,0.0,12.473500000000058,-4.444073279999989,-29.061873280000142
JH2,253,2,053,-35.96879999999981,0.0,11.375100000000202,-4.185254160000019,-28.77895415999963
JH2,253,2,054,-36.15210000000015,0.0,13.476100000000317,-4.271423759999987,-26.94742375999986
JH2,253,2,055,-38.33120000000014,0.0,13.46329999999989,-4.589797679999993,-29.457697680000305
JH2,253,2,056,-37.096100000000106,0.0,13.144600000000082,-4.671521280000006,-28.623121280000035
JH2,253,2,057,-36.94820000000013,0.0,12.280499999999847,-4.436177039999988,-29.1038770400003
JH2,253,2,058,-35.943900000000326,0.0,12.929000000000087,-4.332724559999996,-27.34772456000023
JH2,253,2,059,-40.49590000000008,0.0,13.00610000000006,-4.753262880000012,-32.24296287999998
JH2,253,2,060,-44.68769999999972,0.0,14.468499999999947,-5.405181839999998,-35.62438183999982
JH2,253,2,061,-40.98480000000014,0.0,13.872299999999996,-4.816176480000003,-31.92867648000024
JH2,253,2,062,-38.28399999999981,0.0,12.310300000000096,-4.664774160000015,-30.638574159999685
JH2,253,2,063,-38.270299999999885,0.0,12.921100000000024,-4.54683600000001,-29.895935999999896
JH2,253,2,064,-36.47249999999986,0.0,12.513699999999972,-4.5837504,-28.542550399999868
JH2,253,2,065,-39.429699999999926,0.0,13.949099999999817,-4.4828632800000126,-29.963363280000195
JH2,253,2,066,-37.43379999999985,0.0,12.848500000000058,-4.525223760000001,-29.11052375999973
JH2,253,2,067,-38.79479999999981,0.0,13.586699999999835,-4.744280160000004,-29.952480159999936
JH2,253,2,068,-35.77280000000016,0.0,12.42430000000013,-4.317076800000008,-27.66557679999994
JH2,253,2,069,-37.84320000000028,0.0,13.051400000000283,-4.459526640000003,-29.25122664
JH2,253,2,070,-37.1493999999997,0.0,15.12559999999985,-4.550356080000005,-26.574156079999856
JH2,253,2,071,-40.63359999999976,0.0,12.915999999999713,-4.691661120000008,-32.40926112000011
JH2,253,2,072,-37.199899999999936,0.0,13.41840000000002,-4.445903519999991,-28.22740351999992
JH2,253,2,073,-37.84050000000016,0.0,12.95029999999997,-4.432186800000001,-29.32238680000017
JH2,253,2,074,-39.18379999999982,0.0,14.606500000000324,-4.3949735999999975,-28.97227359999948
JH2,253,2,075,-36.376500000000185,0.0,11.340599999999997,-4.028913360000006,-29.06471336000021
JH2,253,2,076,-37.42050000000009,0.0,12.259199999999964,-4.261560480000006,-29.42286048000013
JH2,253,2,077,-35.00799999999988,0.0,13.289900000000216,-4.415875200000004,-26.13397519999974
JH2,253,2,078,-37.06850000000013,0.0,12.115099999999984,-4.686672240000002,-29.63997224000009
JH2,253,2,079,-36.44310000000005,0.0,13.30580000000009,-4.51080288,-27.648102880000017
JH2,253,2,080,-35.98039999999963,0.0,13.373399999999949,-4.409752319999994,-27.01675231999966
JH2,253,2,081,-35.68460000000016,0.0,12.39569999999958,-4.310741520000003,-27.59964152000056
JH2,253,2,082,-38.94269999999976,0.0,12.233099999999922,-4.518648000000004,-31.228347999999848
JH2,253,2,083,-40.15169999999961,0.0,13.944500000000062,-4.566843360000004,-30.77414335999964
JH2,253,2,084,-37.97810000000002,0.0,12.21810000000005,-4.563534959999998,-30.323534960000003
JH2,253,2,085,-38.14010000000007,0.0,13.055099999999584,-4.484162159999995,-29.5691621600004
JH2,253,2,086,-41.037400000000304,0.0,12.631799999999656,-4.4825169600000105,-32.88811696000058
JH2,253,2,087,-34.262000000000135,0.0,14.731999999999973,-4.611095280000001,-24.1410952800002
JH2,253,2,088,-41.53290000000004,0.0,12.925000000000182,-4.519109520000001,-33.12700951999981
JH2,253,2,089,-38.69059999999996,0.0,12.73429999999962,-4.63070520000001,-30.587005200000284
JH2,253,2,090,-38.71890000000002,0.0,13.416799999999968,-4.448782080000002,-29.75088208000008
JH2,253,2,091,-39.00189999999988,0.0,14.30749999999989,-4.621163039999997,-29.31556304000001
JH2,253,2,092,-36.96089999999979,0.0,12.718000000000302,-4.2241831199999895,-28.46698311999944
JH2,253,2,093,-39.66999999999997,0.0,14.365800000000036,-4.920857279999997,-30.22495727999992
JH2,253,2,094,-41.7739000000001,0.0,13.708999999999833,-4.8962433600000015,-32.96114336000028
JH2,253,2,095,-38.34630000000004,0.0,12.882100000000264,-4.569821999999988,-30.03402199999978
JH2,253,2,096,-42.180099999999925,0.0,13.221300000000156,-4.901651280000001,-33.8604512799998
JH2,253,2,097,-40.21500000000008,0.0,12.747100000000046,-4.793257439999995,-32.261157440000034
JH2,253,2,098,-38.33809999999989,0.0,12.645100000000184,-4.587784559999988,-30.28078455999976
JH2,253,2,099,-37.28900000000007,0.0,12.808599999999842,-4.421715839999992,-28.902115840000185
JH2,253,3,000,-30.774300000000224,0.0,12.515300000000025,-3.9782268,-22.23722680000013
JH2,253,3,001,-33.13870000000024,0.0,12.411200000000008,-4.054756320000012,-24.782256320000307
JH2,253,3,002,-31.19060000000032,0.0,10.4058,-3.545390160000011,-24.330190160000285
JH2,253,3,003,-33.169100000000114,0.0,13.16379999999981,-4.311069120000006,-24.31636912000032
JH2,253,3,004,-35.718599999999746,0.0,13.25729999999976,-4.277553120000011,-26.738853119999927
JH2,253,3,005,-35.83580000000027,0.0,11.146600000000037,-4.035528000000012,-28.7247280000002
JH2,253,3,006,-34.97919999999982,0.0,11.73700000000008,-3.9405527999999967,-27.18275279999973
JH2,253,3,007,-34.30319999999988,0.0,10.988200000000234,-4.085680319999982,-27.400680319999644
JH2,253,3,008,-33.482499999999966,0.0,12.92509999999993,-4.040057520000004,-24.59755752000004
JH2,253,3,009,-36.50939999999999,0.0,12.685999999999694,-4.015495439999985,-27.83879544000025
JH2,253,3,010,-42.39209999999998,0.0,14.392899999999829,-4.615134479999993,-32.6143344800002
JH2,253,3,011,-36.879200000000296,0.0,10.634999999999764,-4.254819120000006,-30.49901912000045
JH2,253,3,012,-38.99490000000012,0.0,13.0949999999998,-4.355886959999983,-30.255786960000258
JH2,253,3,013,-34.315299999999965,0.0,10.709899999999834,-4.1399726400000105,-27.745272640000124
JH2,253,3,014,-35.16429999999997,0.0,12.646900000000189,-4.408741440000004,-26.92604143999985
JH2,253,3,015,-36.39069999999994,0.0,12.707499999999982,-4.444062480000017,-28.12716248000004
JH2,253,3,016,-35.34150000000011,0.0,11.496099999999842,-4.110162479999998,-27.95546248000032
JH2,253,3,017,-33.847999999999985,0.0,10.584000000000287,-3.7918043999999953,-27.05580439999976
JH2,253,3,018,-35.259200000000135,0.0,16.0953999999997,-4.876531200000005,-24.04033120000044
JH2,253,3,019,-34.9448999999999,0.0,14.573899999999869,-4.484087279999999,-24.85508728000009
JH2,253,3,020,-34.875800000000275,0.0,12.717799999999896,-4.799303999999991,-26.95730400000039
JH2,253,3,021,-36.44590000000024,0.0,18.833000000000084,-5.139528479999991,-22.752428480000145
JH2,253,3,022,-37.73530000000011,0.0,17.364599999999882,-5.219021519999996,-25.589621520000225
JH2,253,3,023,-43.69839999999975,0.0,20.591300000000047,-5.636394000000007,-28.74349399999973
JH2,253,3,024,-39.28159999999997,0.0,16.73349999999982,-5.015990879999992,-27.564090880000208
JH2,253,3,025,-44.23389999999984,0.0,14.706700000000184,-5.074970399999987,-34.60217039999972
JH2,253,3,026,-43.69549999999982,0.0,12.613900000000283,-5.303859840000007,-36.38555983999955
JH2,253,3,027,-35.47850000000018,0.0,11.942799999999806,-4.908612240000016,-28.44431224000043
JH2,253,3,028,-36.3631000000002,0.0,15.768600000000331,-4.985443439999997,-25.57994343999995
JH2,253,3,029,-42.48829999999987,0.0,14.396200000000135,-5.291666640000006,-33.38376663999975
JH2,253,3,030,-35.68210000000015,0.0,15.379199999999855,-4.8129141599999805,-25.115714160000227
JH2,253,3,031,-38.31439999999967,0.0,11.162700000000314,-5.03176968,-32.18346967999938
JH2,253,3,032,-40.92890000000002,0.0,14.231400000000122,-5.258046960000003,-31.955546959999843
JH2,253,3,033,-40.012699999999874,0.0,19.74509999999964,-5.521356000000008,-25.78895600000024
JH2,253,3,034,-41.163799999999824,0.0,14.914499999999862,-5.282102879999997,-31.53140287999996
JH2,253,3,035,-41.735700000000286,0.0,17.862299999999777,-5.480072639999996,-29.353472640000504
JH2,253,3,036,-39.55039999999984,0.0,15.799999999999727,-5.473339920000001,-29.223739920000163
JH2,253,3,037,-40.78440000000003,0.0,17.449299999999766,-5.228620559999996,-28.56382056000028
JH2,253,3,038,-39.534900000000206,0.0,14.006800000000112,-5.169209760000012,-30.697309760000028
JH2,253,3,039,-44.115900000000046,0.0,18.955599999999777,-5.70116664,-30.861466640000312
JH2,253,3,040,-37.01759999999992,0.0,15.67930000000024,-4.946829839999993,-26.285129839999627
